,district,locality,latitude,longitude,id,zip_code,property_sub_type,property_type,price,nb_bedrooms,living_area,surface_of_the_plot,nb_facades,state_of_building,fireplace,equipped_kitchen,garden,garden_surface,terrace,terrace_surface,furnished,swimming_pool
3262,Liège,BEAUFAYS,50.5678671,5.6266583,20125518,4052,Apartment,APARTMENT,179000,1,55,,3,As new,0,1,0,,0,,0,0
3263,Soignies,La Louvière,50.4695766,4.1897433,20157997,7100,Ground_Floor,APARTMENT,179000,2,102,,2,As new,0,1,0,,0,,1,0
3264,Huy,Huy,50.5171401,5.2401104,20079707,4500,Apartment,APARTMENT,185000,3,125,,3,Good,0,0,0,,1,11,0,0
3265,Dinant,Rochefort,50.1583196,5.2215906,20166067,5580,Apartment,APARTMENT,185000,2,97,,2,Good,0,0,0,,0,,0,0
3266,Bruxelles,Anderlecht,50.83693479999999,4.2958083,11057887,1070,Apartment,APARTMENT,190000,2,58,,,To be done up,0,0,0,,1,1,0,0
3267,Liège,Liège,50.6227354,5.5838179,20233786,4020,Apartment,APARTMENT,190000,2,94,,2,To be done up,0,1,0,,0,,0,0
3268,Hasselt,BERINGEN,51.0402968,5.1768142,20085743,3580,Apartment,APARTMENT,194000,2,84,,,Good,0,1,0,,0,,0,0
3269,Hasselt,BERINGEN,51.0402968,5.1768142,20085744,3580,Apartment,APARTMENT,194000,2,73,,,Good,0,1,0,,0,,0,0
3270,Malines,Bornem,51.0905467,4.2287507,9362858,2880,Apartment,APARTMENT,199000,1,62,,,As new,0,0,0,,0,,0,0
3271,Malines,Bornem,51.0905467,4.2287507,9362859,2880,Apartment,APARTMENT,199000,1,62,,,As new,0,0,0,,0,,0,0
3272,Malines,Bornem,51.0905467,4.2287507,9362860,2880,Apartment,APARTMENT,199000,1,62,,,As new,0,0,0,,0,,0,0
3273,Anvers,ANTWERPEN,51.22685670000001,4.4270382,20160866,2060,Apartment,APARTMENT,199500,1,65,,3,,0,0,0,,0,,0,0
3274,Hasselt,SINT-TRUIDEN,50.81597439999999,5.182703399999999,11312874,3800,Apartment,APARTMENT,200000,3,93,,3,,0,0,0,,1,2,0,0
3275,Thuin,Binche,50.4276801,4.084745000000001,20304987,7130,Apartment,APARTMENT,195000,2,99,,3,As new,0,0,0,,1,15,0,0
3276,Saint-Nicolas,Sint-Niklaas,51.1684603,4.1454458,20314298,9100,Apartment,APARTMENT,199000,1,76,,,Just renovated,0,0,0,,0,,0,0
3277,Thuin,Anderlues,50.4048791,4.275167199999999,20271168,6150,Apartment,APARTMENT,145000,1,66,,2,Good,0,1,0,,0,,0,0
3278,Bruxelles,FOREST,50.827737,4.330915399999999,20313472,1190,Apartment,APARTMENT,195000,2,86,,2,,0,0,0,,1,4,0,0
3279,Hasselt,Heusden-Zolder,51.0335293,5.282669299999999,20260187,3550,Apartment,APARTMENT,195000,2,94,,,Good,0,0,0,,1,3,0,0
3280,Anvers,Antwerpen,51.2219006,4.3980691,20337883,2000,Flat_Studio,APARTMENT,168000,1,35,,2,Good,0,0,0,,0,,0,0
3281,Ostende,MIDDELKERKE,51.1854626,2.8096751,20317989,8430,Flat_Studio,APARTMENT,145000,,44,,2,,0,0,0,,0,,0,0
3282,Ath,IRCHONWELZ,50.62290309999999,3.7671962,20333923,7801,Apartment,APARTMENT,170000,2,106,,,To renovate,0,0,0,,0,,0,0
3283,Dinant,Dinant Falmignoul,50.2054304,4.8926759,20226952,5500,Apartment,APARTMENT,110000,1,50,,2,Good,0,1,1,31,1,10,0,0
3284,Liège,LIÈGE,50.61963129999999,5.590085999999999,20016783,4020,Apartment,APARTMENT,115000,1,50,,,Good,0,1,0,,0,,0,0
3285,Liège,LIÈGE,50.61963129999999,5.590085999999999,20016782,4020,Flat_Studio,APARTMENT,115000,1,50,,,Good,0,1,0,,0,,0,0
3286,Verviers,Verviers,50.5922304,5.8559139,11236506,4800,Apartment,APARTMENT,125000,1,65,,2,As new,0,0,0,,0,,0,0
3287,Bruxelles,JETTE,50.89341779999999,4.3219938,20056273,1090,Flat_Studio,APARTMENT,149000,1,40,,2,,0,0,0,,1,5,0,0
3288,Courtrai,Desselgem,50.8867218,3.3493368,20056788,8792,Apartment,APARTMENT,149000,2,75,,,Good,0,0,0,,0,,0,0
3289,Verviers,Jalhay,50.4969905,5.903295399999999,20261326,4845,Ground_Floor,APARTMENT,159000,1,54,,2,Good,0,1,0,,1,19,0,0
3290,Charleroi,Montignies-sur-Sambre,50.4080028,4.4715321,11474775,6061,Apartment,APARTMENT,160000,2,100,,,Good,0,0,0,,0,,0,0
3291,Ostende,Oostende,51.2337573,2.9158667,20243342,8400,Apartment,APARTMENT,164000,1,36,,2,Good,0,0,0,,0,,0,0
3292,Gand,Gent,51.06520219999999,3.6905796,11485065,9000,Apartment,APARTMENT,164800,1,60,,,To be done up,0,0,0,,0,,0,0
3293,Bruxelles,Bruxelles,50.8593738,4.3516865,20245633,1000,Apartment,APARTMENT,165000,1,50,,2,,0,0,0,,1,7,0,0
3294,Louvain,Leuven,50.8765662,4.690375,20282615,3000,Flat_Studio,APARTMENT,165000,1,21,,,,0,1,0,,0,,1,0
3295,Liège,LIÈGE,50.6454184,5.552529799999999,20287448,4000,Apartment,APARTMENT,165000,2,90,,,To be done up,0,0,0,,0,,0,0
3296,Bruxelles,ANDERLECHT,50.8353315,4.3077201,20243211,1070,Apartment,APARTMENT,169000,1,53,,,To be done up,0,0,0,,0,,0,0
3297,Mons,Jurbise,50.5293293,3.9056579,20193001,7050,Apartment,APARTMENT,170000,1,70,,4,As new,0,1,1,40,1,40,0,0
3298,Anvers,MERKSEM,51.2383547,4.4400335,20246179,2170,Apartment,APARTMENT,175000,1,82,,2,,0,1,0,,0,,0,0
3299,Namur,NAMUR,50.4680434,4.8673913,20091160,5000,Apartment,APARTMENT,175000,2,92,,2,To be done up,0,0,0,,0,,0,0
3300,Furnes,Koksijde,51.1331328,2.6742159,20264759,8670,Flat_Studio,APARTMENT,179000,1,43,,1,Good,0,1,0,,0,,0,0
3301,Bruxelles,JETTE,50.8931092,4.323385800000001,11464911,1090,Apartment,APARTMENT,182500,2,75,,,To be done up,0,0,0,,1,13,0,0
3302,Bruxelles,ANDERLECHT,50.8353329,4.3078424,20243194,1070,Apartment,APARTMENT,185000,2,75,,,To renovate,0,0,0,,1,3,0,0
3303,Louvain,Leuven,50.8729857,4.6908186,20282616,3000,Flat_Studio,APARTMENT,189000,,35,,,To renovate,0,1,0,,0,,0,0
3304,Hasselt,Hasselt,50.9259743,5.3308349,20278244,3500,Apartment,APARTMENT,189000,2,52,,,As new,0,1,0,,0,,1,0
3305,Anvers,Antwerpen,51.22336900000001,4.4795104,20191939,2100,Apartment,APARTMENT,197000,2,95,,2,,0,1,0,,1,4,0,0
3306,Bruxelles,Ganshoren,50.874208,4.3199416,20027327,1083,Ground_Floor,APARTMENT,199000,1,68,,2,Good,0,0,1,100,0,,0,0
3307,Charleroi,Fontainel'Evêque,50.4134869,4.3271726,20228702,6140,Duplex,APARTMENT,199000,3,160,,2,As new,0,0,0,,1,10,0,0
3308,Charleroi,Chapelle-lez-Herlaimont,50.49367059999999,4.2881675,20209123,7160,Loft,APARTMENT,199000,1,152,,2,As new,0,1,0,,0,,0,0
3309,Hasselt,SINT-TRUIDEN,50.8190178,5.1862134,20184494,3800,Apartment,APARTMENT,200000,2,72,,2,Good,0,0,0,,0,,0,0
3310,Bruxelles,Etterbeek,50.82757849999999,4.4005862,20362497,1040,Flat_Studio,APARTMENT,189000,1,,,,As new,0,0,0,,1,2,1,0
3311,Charleroi,MARCINELLE,50.3991192,4.4443107,20322991,6001,Apartment,APARTMENT,112500,2,81,,,,0,1,0,,0,,0,0
3312,Anvers,Antwerpen,51.2206316,4.4302433,20348450,2060,Apartment,APARTMENT,127500,1,49,,2,Good,0,0,1,14,1,14,0,0
3313,Audenarde,Oudenaarde,50.8529472,3.5999927,20313541,9700,Apartment,APARTMENT,169000,1,,,,Good,0,0,0,,0,,0,0
3314,Saint-Nicolas,Sint-Niklaas,51.1687709,4.1426827,20356641,9100,Apartment,APARTMENT,125000,1,,,,,0,0,0,,0,,0,0
3315,Bruxelles,Etterbeek,50.83798609999999,4.3984748,20292212,1040,Flat_Studio,APARTMENT,175000,,24,,,As new,0,1,0,,0,,1,0
3316,Bruxelles,Anderlecht,50.8288913,4.3100434,20311406,1070,Apartment,APARTMENT,180000,2,65,,4,Good,0,1,0,,1,8,0,0
3317,Namur,HAM-SUR-SAMBRE,50.4379786,4.6663539,20336851,5190,Apartment,APARTMENT,159000,2,68,,,,0,0,0,,0,,0,0
3318,Bruxelles,Schaerbeek,50.8721401,4.3838145,20299312,1030,Apartment,APARTMENT,165000,1,47,,,,0,0,0,,0,,0,0
3319,Hasselt,Hasselt,50.9320482,5.3395533,20348740,3500,Apartment,APARTMENT,195000,1,59,,2,Good,0,1,0,,0,,0,0
3320,Liège,Liège,50.640287,5.567641,20268484,4000,Flat_Studio,APARTMENT,80000,1,35,,1,Good,0,0,0,,0,,1,0
3321,Bruxelles,WOLUWE-SAINT-LAMBERT,50.8507973,4.4507638,20269697,1200,Flat_Studio,APARTMENT,95000,1,20,,,,0,0,0,,0,,0,0
3322,Ostende,Oostende,51.2158101,2.8792163,10858547,8400,Flat_Studio,APARTMENT,99000,,36,,2,To renovate,0,0,0,,0,,0,0
3323,Anvers,DEURNE,51.23336889999999,4.4603811,11477165,2100,Flat_Studio,APARTMENT,115000,1,35,,2,To renovate,0,0,0,,1,14,0,0
3324,Verviers,Spa,50.49052469999999,5.8651367,20068881,4900,Apartment,APARTMENT,128000,1,40,,,Good,0,0,0,,0,,0,0
3325,Liège,Ans,50.6656937,5.5040284,20222421,4431,Apartment,APARTMENT,134900,1,70,,2,Good,0,1,0,,0,,0,0
3326,Liège,LIÈGE,50.63378950000001,5.587795799999999,11464465,4020,Apartment,APARTMENT,135000,1,55,,2,Just renovated,0,1,0,,0,,0,0
3327,Charleroi,Gilly,50.420863,4.4806686,20164240,6060,Apartment,APARTMENT,135000,3,94,,,Just renovated,0,1,0,,0,,0,0
3328,Bruxelles,Anderlecht,50.8371664,4.291180499999999,20202116,1070,Flat_Studio,APARTMENT,139000,,43,,4,Good,0,0,0,,1,5,0,0
3329,Liège,Herstal,50.6565619,5.6132184,11187644,4040,Apartment,APARTMENT,149000,2,81,,3,Good,0,0,0,,1,3,0,0
3330,Alost,Aalst,50.9442489,4.013891099999999,20243276,9300,Apartment,APARTMENT,149000,1,53,,2,Good,0,0,0,,0,,0,0
3331,Charleroi,Gilly,50.420863,4.4806686,20013041,6060,Apartment,APARTMENT,150000,3,94,,,Just renovated,0,1,0,,0,,0,0
3332,Huy,Huy,50.52171509999999,5.236478,20037013,4500,Apartment,APARTMENT,155000,2,100,,2,Good,0,1,0,,0,,0,0
3333,Bruxelles,Molenbeek-Saint-Jean,50.8612604,4.3422668,20142628,1080,Apartment,APARTMENT,160000,2,65,,,,0,0,0,,0,,0,0
3334,Anvers,ANTWERPEN,51.2266185,4.4258331,10490538,2060,Apartment,APARTMENT,160000,2,75,,2,Just renovated,0,1,0,,0,,0,0
3335,Bruxelles,Bruxelles,50.851937,4.365792799999999,20246419,1000,Apartment,APARTMENT,165000,1,71,,2,To renovate,0,0,0,,1,15,0,0
3336,Liège,Liège Cointe,50.624197,5.554292,20099783,4000,Apartment,APARTMENT,175000,2,75,,,Good,0,0,0,,0,,0,0
3337,Liège,LIÈGE,50.64747879999999,5.5817523,20001673,4000,Apartment,APARTMENT,178500,1,73,,2,As new,0,1,0,,0,,0,0
3338,Hasselt,Sint-Truiden,50.8178382,5.1806512,20290799,3800,Apartment,APARTMENT,180000,2,68,,,,0,0,0,,0,,0,0
3339,Liège,LIÈGE,50.64747879999999,5.5817523,20189496,4000,Apartment,APARTMENT,195000,1,76,,2,As new,0,1,0,,1,20,0,0
3340,Verviers,Verviers,50.5860608,5.8587356,20107047,4800,Apartment,APARTMENT,195000,2,75,,,Good,0,1,0,,0,,0,0
3341,Namur,JAMBES,50.4416668,4.8720092,20260815,5100,Apartment,APARTMENT,195000,2,85,,2,,0,1,0,,1,5,0,0
3342,Ostende,Oostende,51.2278651,2.9099226,20003673,8400,Apartment,APARTMENT,199000,2,92,,2,,0,0,0,,0,,0,0
3343,Liège,GRIVEGNEE,50.6302382,5.612950199999999,20301347,4030,Apartment,APARTMENT,154000,2,85,,2,,0,0,0,,0,,0,0
3344,Furnes,Coxyde,51.1213166,2.6396382,20158405,8670,Apartment,APARTMENT,130000,2,60,,2,To be done up,0,1,0,,0,,0,0
3345,Liège,Liège,50.6366891,5.5852673,20320735,4020,Apartment,APARTMENT,140000,2,90,,2,To be done up,0,0,0,,0,,0,0
3346,Hal-Vilvorde,Machelen,50.911473,4.4344667,20271221,1830,Apartment,APARTMENT,195000,2,80,,,Good,0,0,0,,0,,0,0
3347,Charleroi,GILLY,50.4236714,4.479883099999999,20336516,6060,Apartment,APARTMENT,110000,2,64,,,,0,0,0,,0,,0,0
3348,Louvain,Leuven,50.8789706,4.688707099999999,20354969,3000,Flat_Studio,APARTMENT,159000,1,19,,,,0,0,0,,0,,0,0
