Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
445000,1000,APARTMENT,TRIPLEX,AS_NEW,3,138.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
425997,8550,APARTMENT,APARTMENT,AS_NEW,3,123.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Zwevegem,Other
235000,1020,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
59000,4102,HOUSE,HOUSE,TO_BE_DONE_UP,1,48.0,0,1.0,0.0,68.0,2.0,0.0,0.0,Seraing,Liège
269000,1083,HOUSE,HOUSE,TO_RENOVATE,3,136.0,0,1.0,0.0,67.0,2.0,0.0,0.0,Ganshoren,Brussels Capital
395000,1853,HOUSE,HOUSE,AS_NEW,3,157.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Grimbergen,Flemish Brabant
349000,8500,HOUSE,HOUSE,JUST_RENOVATED,3,186.0,0,0.0,0.0,479.0,2.0,0.0,0.0,Kortrijk,Other
235000,9030,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders
239000,8400,APARTMENT,APARTMENT,GOOD,3,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
250000,5580,APARTMENT,APARTMENT,GOOD,3,109.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Rochefort,Namur
299000,1800,APARTMENT,APARTMENT,GOOD,2,100.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant
795000,1050,APARTMENT,APARTMENT,AS_NEW,3,231.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
198000,8400,APARTMENT,APARTMENT,GOOD,2,77.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Oostende,Other
595000,8300,APARTMENT,APARTMENT,GOOD,2,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
130000,2170,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
538500,9800,HOUSE,HOUSE,AS_NEW,3,140.0,1,1.0,0.0,419.0,3.0,0.0,0.0,Deinze,East Flanders
875000,8300,APARTMENT,APARTMENT,GOOD,2,65.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
339000,1000,APARTMENT,TRIPLEX,GOOD,3,115.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
625000,8300,APARTMENT,APARTMENT,GOOD,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
340000,4537,HOUSE,HOUSE,JUST_RENOVATED,3,140.0,0,1.0,1.0,508.0,3.0,0.0,0.0,Verlaine,Liège
680000,1190,APARTMENT,APARTMENT,AS_NEW,3,178.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital
699000,1180,APARTMENT,DUPLEX,JUST_RENOVATED,3,172.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital
349500,9700,HOUSE,HOUSE,GOOD,3,167.0,0,0.0,0.0,600.0,3.0,0.0,0.0,Oudenaarde,East Flanders
269000,1300,APARTMENT,APARTMENT,GOOD,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wavre,Walloon Brabant
299000,4432,HOUSE,HOUSE,JUST_RENOVATED,4,247.0,0,1.0,0.0,143.0,2.0,0.0,0.0,Ans,Liège
320000,1742,HOUSE,HOUSE,GOOD,2,199.0,0,0.0,0.0,162.0,3.0,0.0,0.0,Ternat,Flemish Brabant
259000,1930,APARTMENT,DUPLEX,GOOD,1,95.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Zaventem,Flemish Brabant
449000,2000,APARTMENT,APARTMENT,GOOD,2,103.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
845000,1170,HOUSE,HOUSE,AS_NEW,4,180.0,0,1.0,1.0,163.0,2.0,0.0,0.0,Watermael-Boitsfort,Brussels Capital
129000,9820,APARTMENT,SERVICE_FLAT,GOOD,1,40.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
235000,6951,HOUSE,HOUSE,JUST_RENOVATED,3,123.0,0,1.0,0.0,194.0,3.0,0.0,0.0,Nassogne,Luxembourg
765000,9000,HOUSE,HOUSE,GOOD,4,220.0,0,1.0,0.0,133.0,3.0,0.0,0.0,Gent,East Flanders
395000,1120,HOUSE,HOUSE,TO_BE_DONE_UP,3,125.0,1,1.0,0.0,118.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
260000,1070,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
449715,9820,HOUSE,HOUSE,GOOD,3,155.0,0,0.0,0.0,217.0,2.0,0.0,0.0,Merelbeke,East Flanders
465000,1180,HOUSE,TOWN_HOUSE,AS_NEW,3,140.0,1,1.0,0.0,66.0,2.0,0.0,0.0,Uccle,Brussels Capital
235000,1083,APARTMENT,APARTMENT,AS_NEW,2,87.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Ganshoren,Brussels Capital
349000,1000,APARTMENT,DUPLEX,GOOD,2,95.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
329900,8300,APARTMENT,APARTMENT,JUST_RENOVATED,1,38.0,1,1.0,0.0,0.0,1.0,0.0,1.0,Knokke-Heist,Other
245000,1800,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant
99000,9500,HOUSE,HOUSE,TO_RENOVATE,2,84.0,0,1.0,0.0,40.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
415000,9041,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
299000,9880,APARTMENT,APARTMENT,AS_NEW,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalter,East Flanders
330000,1030,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,116.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital
260000,4040,HOUSE,HOUSE,GOOD,3,137.0,0,1.0,0.0,104.0,2.0,0.0,0.0,Herstal,Liège
169000,4102,HOUSE,TOWN_HOUSE,TO_RENOVATE,3,112.0,0,1.0,1.0,240.0,2.0,0.0,0.0,Seraing,Liège
257000,9900,HOUSE,HOUSE,TO_BE_DONE_UP,3,139.0,0,1.0,0.0,262.0,3.0,0.0,0.0,Eeklo,East Flanders
465000,8300,APARTMENT,APARTMENT,TO_RENOVATE,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
429000,9770,HOUSE,HOUSE,GOOD,3,233.0,0,1.0,1.0,445.0,3.0,0.0,0.0,Kruisem,East Flanders
135000,6200,HOUSE,HOUSE,TO_BE_DONE_UP,2,80.0,0,0.0,0.0,48.0,2.0,0.0,0.0,Châtelet,Hainaut
155000,4420,HOUSE,BUNGALOW,TO_BE_DONE_UP,2,85.0,0,1.0,1.0,672.0,3.0,0.0,0.0,Saint-Nicolas,Liège
235000,2170,APARTMENT,APARTMENT,GOOD,2,144.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
411900,9800,HOUSE,HOUSE,AS_NEW,3,132.0,1,1.0,0.0,226.0,3.0,0.0,0.0,Deinze,East Flanders
199000,2160,APARTMENT,APARTMENT,GOOD,3,82.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Wommelgem,Antwerp
179000,8930,APARTMENT,APARTMENT,GOOD,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Menen,Other
498000,2060,HOUSE,APARTMENT_BLOCK,GOOD,4,250.0,0,0.0,1.0,143.0,2.0,0.0,0.0,Antwerpen,Antwerp
149000,4020,APARTMENT,APARTMENT,AS_NEW,1,51.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
432700,8740,HOUSE,HOUSE,GOOD,4,226.0,0,1.0,0.0,428.0,3.0,0.0,0.0,Pittem,Other
310000,2800,HOUSE,HOUSE,GOOD,4,153.0,1,1.0,1.0,125.0,2.0,0.0,0.0,Mechelen,Antwerp
388000,8680,HOUSE,HOUSE,GOOD,3,159.0,0,0.0,0.0,308.0,3.0,0.0,0.0,Koekelare,Other
199000,4420,HOUSE,HOUSE,JUST_RENOVATED,2,106.0,0,1.0,1.0,120.0,2.0,0.0,0.0,Saint-Nicolas,Liège
320000,9050,HOUSE,HOUSE,GOOD,4,180.0,0,0.0,0.0,106.0,3.0,0.0,0.0,Gent,East Flanders
90000,7140,HOUSE,HOUSE,TO_RENOVATE,2,173.0,0,1.0,1.0,320.0,2.0,0.0,0.0,Morlanwelz,Hainaut
375000,2530,HOUSE,HOUSE,GOOD,3,170.0,0,0.0,0.0,304.0,3.0,0.0,0.0,Boechout,Antwerp
479000,2490,HOUSE,HOUSE,GOOD,3,200.0,0,0.0,0.0,0.0,4.0,0.0,0.0,Balen,Antwerp
195000,1040,APARTMENT,APARTMENT,TO_RENOVATE,1,50.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital
130000,6040,APARTMENT,APARTMENT,GOOD,2,92.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Charleroi,Hainaut
298000,4140,HOUSE,HOUSE,GOOD,4,242.0,0,1.0,1.0,358.0,2.0,0.0,0.0,Sprimont,Liège
285000,8000,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other
219000,4020,APARTMENT,APARTMENT,GOOD,2,94.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
321949,9800,HOUSE,HOUSE,GOOD,3,133.0,0,0.0,1.0,245.0,3.0,0.0,0.0,Deinze,East Flanders
465000,2400,HOUSE,HOUSE,GOOD,4,195.0,0,0.0,0.0,445.0,3.0,0.0,0.0,Dessel,Antwerp
495000,2800,HOUSE,HOUSE,JUST_RENOVATED,3,202.0,0,1.0,1.0,147.0,3.0,0.0,0.0,Mechelen,Antwerp
359900,2140,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3,156.0,0,0.0,1.0,84.0,2.0,0.0,0.0,Antwerpen,Antwerp
189000,3970,APARTMENT,APARTMENT,AS_NEW,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Leopoldsburg,Limburg
399000,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,110.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
339000,2930,HOUSE,HOUSE,TO_RENOVATE,2,125.0,0,1.0,1.0,173.0,2.0,0.0,0.0,Brasschaat,Antwerp
219000,8500,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Kortrijk,Other
430000,3012,HOUSE,HOUSE,GOOD,3,144.0,0,1.0,0.0,104.0,3.0,0.0,0.0,Leuven,Flemish Brabant
498500,1420,HOUSE,HOUSE,GOOD,3,176.0,0,1.0,1.0,414.0,2.0,0.0,0.0,Braine-l'Alleud,Walloon Brabant
269000,2610,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
415000,2930,APARTMENT,APARTMENT,JUST_RENOVATED,2,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brasschaat,Antwerp
420000,6740,HOUSE,HOUSE,AS_NEW,3,128.0,0,1.0,1.0,611.0,2.0,0.0,0.0,Étalle,Luxembourg
380000,5024,HOUSE,HOUSE,AS_NEW,3,155.0,0,1.0,0.0,715.0,4.0,0.0,0.0,Namur,Namur
369000,4840,APARTMENT,APARTMENT,GOOD,2,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Welkenraedt,Liège
520000,8300,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
575000,2018,APARTMENT,APARTMENT,AS_NEW,2,132.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
355000,8400,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
465000,3020,HOUSE,HOUSE,JUST_RENOVATED,4,186.0,1,1.0,0.0,555.0,3.0,0.0,0.0,Herent,Flemish Brabant
225000,6750,HOUSE,HOUSE,TO_RENOVATE,4,277.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Musson,Luxembourg
355000,1070,HOUSE,HOUSE,GOOD,3,95.0,0,0.0,1.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital
248000,2840,APARTMENT,APARTMENT,AS_NEW,2,94.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Rumst,Antwerp
369000,8680,HOUSE,HOUSE,GOOD,3,233.0,0,1.0,0.0,666.0,3.0,0.0,0.0,Koekelare,Other
275000,9060,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,178.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Zelzate,East Flanders
389000,1210,APARTMENT,APARTMENT,AS_NEW,2,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
299000,2270,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Herenthout,Antwerp
350000,3740,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bilzen,Limburg
169000,1300,APARTMENT,APARTMENT,GOOD,1,63.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Wavre,Walloon Brabant
299000,8470,APARTMENT,DUPLEX,JUST_RENOVATED,4,139.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gistel,Other
115000,5530,HOUSE,COUNTRY_COTTAGE,GOOD,1,55.0,0,0.0,1.0,207.0,4.0,1.0,0.0,Yvoir,Namur
210000,4100,HOUSE,HOUSE,JUST_RENOVATED,4,145.0,0,1.0,0.0,150.0,2.0,0.0,0.0,Seraing,Liège
325000,2650,APARTMENT,APARTMENT,AS_NEW,1,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Edegem,Antwerp
749000,2640,HOUSE,EXCEPTIONAL_PROPERTY,GOOD,4,228.0,1,1.0,1.0,478.0,4.0,0.0,0.0,Mortsel,Antwerp
149500,2140,APARTMENT,APARTMENT,GOOD,1,48.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
345000,9470,HOUSE,TOWN_HOUSE,GOOD,2,160.0,1,1.0,1.0,97.0,2.0,0.0,0.0,Denderleeuw,East Flanders
175000,7700,HOUSE,HOUSE,TO_BE_DONE_UP,3,158.0,0,0.0,1.0,0.0,2.0,0.0,0.0,Mouscron,Hainaut
199000,5000,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Namur,Namur
750939,3000,APARTMENT,DUPLEX,AS_NEW,3,183.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Leuven,Flemish Brabant
299000,2300,HOUSE,HOUSE,GOOD,4,134.0,0,1.0,0.0,210.0,2.0,0.0,0.0,Turnhout,Antwerp
355000,9051,APARTMENT,APARTMENT,GOOD,2,91.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
310778,9200,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Dendermonde,East Flanders
395000,1370,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,2,220.0,0,0.0,0.0,280.0,2.0,0.0,0.0,Jodoigne,Walloon Brabant
349000,4000,HOUSE,HOUSE,TO_BE_DONE_UP,4,206.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège
799000,8300,APARTMENT,APARTMENT,GOOD,2,125.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
225000,4219,HOUSE,HOUSE,GOOD,3,110.0,1,1.0,0.0,552.0,2.0,0.0,0.0,Wasseiges,Other
415000,1200,APARTMENT,APARTMENT,AS_NEW,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
395220,3730,HOUSE,MIXED_USE_BUILDING,GOOD,3,140.0,0,0.0,0.0,377.0,2.0,0.0,0.0,Hoeselt,Limburg
338000,2280,APARTMENT,APARTMENT,GOOD,3,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Grobbendonk,Antwerp
150000,4101,HOUSE,MIXED_USE_BUILDING,GOOD,2,190.0,0,0.0,1.0,180.0,2.0,0.0,0.0,Seraing,Liège
329000,7730,HOUSE,HOUSE,AS_NEW,4,152.0,0,0.0,0.0,680.0,3.0,0.0,0.0,Estaimpuis,Hainaut
285000,9000,APARTMENT,DUPLEX,GOOD,1,68.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders
230000,4400,APARTMENT,APARTMENT,TO_RESTORE,2,220.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Flémalle,Liège
415000,8420,APARTMENT,GROUND_FLOOR,GOOD,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other
385000,2235,HOUSE,HOUSE,GOOD,3,174.0,0,1.0,0.0,632.0,4.0,0.0,0.0,Hulshout,Antwerp
785000,2018,HOUSE,APARTMENT_BLOCK,GOOD,4,202.0,0,0.0,1.0,105.0,2.0,0.0,0.0,Antwerpen,Antwerp
215000,2100,APARTMENT,APARTMENT,GOOD,1,64.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
129000,8420,APARTMENT,GROUND_FLOOR,GOOD,2,58.0,0,0.0,0.0,0.0,2.0,0.0,0.0,De Haan,Other
144000,9100,APARTMENT,APARTMENT,GOOD,2,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders
279000,1000,APARTMENT,APARTMENT,GOOD,1,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
419000,2100,HOUSE,APARTMENT_BLOCK,GOOD,3,217.0,0,0.0,1.0,107.0,2.0,0.0,0.0,Antwerpen,Antwerp
199000,8310,APARTMENT,APARTMENT,GOOD,2,91.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Brugge,Other
279000,4020,HOUSE,HOUSE,GOOD,3,168.0,0,1.0,1.0,357.0,2.0,0.0,0.0,Liège,Liège
230000,6660,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Houffalize,Luxembourg
249000,2100,APARTMENT,APARTMENT,AS_NEW,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
529000,1000,HOUSE,MIXED_USE_BUILDING,GOOD,2,284.0,0,0.0,0.0,142.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
450000,9255,APARTMENT,PENTHOUSE,AS_NEW,2,113.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Buggenhout,East Flanders
649000,9300,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,197.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Aalst,East Flanders
255000,8880,HOUSE,HOUSE,GOOD,4,155.0,0,1.0,1.0,530.0,3.0,0.0,0.0,Ledegem,Other
299000,8370,HOUSE,HOUSE,GOOD,2,109.0,0,0.0,0.0,46.0,3.0,0.0,0.0,Blankenberge,Other
210000,4340,HOUSE,HOUSE,TO_RENOVATE,3,167.0,0,1.0,1.0,356.0,4.0,0.0,0.0,Awans,Liège
390260,9052,APARTMENT,APARTMENT,GOOD,2,92.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
155000,7024,HOUSE,HOUSE,GOOD,4,160.0,0,0.0,0.0,316.0,2.0,0.0,0.0,Mons,Hainaut
149000,7730,APARTMENT,APARTMENT,GOOD,2,88.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Estaimpuis,Hainaut
349000,2000,APARTMENT,GROUND_FLOOR,GOOD,2,111.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
299000,6790,HOUSE,HOUSE,GOOD,3,205.0,0,0.0,0.0,719.0,3.0,0.0,0.0,Aubange,Luxembourg
356000,1000,APARTMENT,APARTMENT,AS_NEW,2,104.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
845000,8300,APARTMENT,APARTMENT,AS_NEW,2,75.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
348000,9700,APARTMENT,APARTMENT,GOOD,3,120.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Oudenaarde,East Flanders
560000,8300,APARTMENT,APARTMENT,AS_NEW,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
235000,3840,APARTMENT,APARTMENT,GOOD,1,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Borgloon,Limburg
239000,3000,APARTMENT,FLAT_STUDIO,AS_NEW,1,36.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
599000,1000,APARTMENT,LOFT,AS_NEW,2,173.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
329000,6800,HOUSE,HOUSE,GOOD,3,195.0,0,1.0,1.0,10.0,4.0,0.0,0.0,Libramont-Chevigny,Luxembourg
325000,1785,HOUSE,HOUSE,GOOD,2,100.0,0,0.0,0.0,346.0,3.0,0.0,0.0,Merchtem,Flemish Brabant
295000,8500,APARTMENT,APARTMENT,AS_NEW,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other
345000,9030,APARTMENT,PENTHOUSE,GOOD,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
129000,9300,HOUSE,HOUSE,TO_RENOVATE,2,130.0,0,1.0,0.0,180.0,2.0,0.0,0.0,Aalst,East Flanders
449000,2000,HOUSE,HOUSE,AS_NEW,2,156.0,0,1.0,0.0,43.0,2.0,0.0,0.0,Antwerpen,Antwerp
379380,8790,HOUSE,HOUSE,GOOD,3,135.0,0,0.0,0.0,372.0,3.0,0.0,0.0,Waregem,Other
358733,3800,HOUSE,HOUSE,GOOD,3,172.0,0,1.0,0.0,150.0,3.0,0.0,0.0,Sint-Truiden,Limburg
535000,2018,APARTMENT,APARTMENT,AS_NEW,2,160.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
89000,4102,HOUSE,HOUSE,GOOD,1,55.0,0,1.0,0.0,45.0,2.0,0.0,0.0,Seraing,Liège
265000,8310,HOUSE,HOUSE,GOOD,2,110.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Brugge,Other
188000,9190,HOUSE,HOUSE,TO_RENOVATE,3,107.0,0,0.0,0.0,284.0,2.0,0.0,0.0,Stekene,East Flanders
510000,1200,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital
295000,8670,APARTMENT,APARTMENT,GOOD,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Koksijde,Other
139000,8400,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,95.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Oostende,Other
745000,8301,APARTMENT,APARTMENT,AS_NEW,3,169.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
450000,1000,HOUSE,MIXED_USE_BUILDING,AS_NEW,3,134.0,0,0.0,0.0,43.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
159000,9451,HOUSE,HOUSE,TO_RENOVATE,4,170.0,0,1.0,0.0,126.0,3.0,0.0,0.0,Haaltert,East Flanders
155000,1070,APARTMENT,APARTMENT,GOOD,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
350000,1210,APARTMENT,GROUND_FLOOR,GOOD,3,139.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
170000,2300,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp
349000,2610,APARTMENT,APARTMENT,GOOD,3,130.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp
449000,2000,APARTMENT,APARTMENT,GOOD,3,157.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
289726,2580,APARTMENT,APARTMENT,GOOD,1,82.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Putte,Antwerp
649000,8670,HOUSE,HOUSE,GOOD,4,166.0,0,0.0,0.0,400.0,3.0,0.0,0.0,Koksijde,Other
539000,9000,APARTMENT,APARTMENT,AS_NEW,3,126.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
482000,1315,HOUSE,TOWN_HOUSE,GOOD,3,228.0,1,0.0,0.0,405.0,2.0,0.0,0.0,Incourt,Walloon Brabant
297000,4000,APARTMENT,APARTMENT,TO_RENOVATE,4,184.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Liège,Liège
339000,2160,HOUSE,HOUSE,TO_BE_DONE_UP,2,152.0,0,1.0,0.0,291.0,3.0,0.0,0.0,Wommelgem,Antwerp
269000,8511,HOUSE,BUNGALOW,GOOD,3,100.0,0,0.0,0.0,391.0,2.0,0.0,0.0,Kortrijk,Other
425000,8510,HOUSE,HOUSE,GOOD,3,292.0,0,1.0,0.0,687.0,3.0,1.0,0.0,Kortrijk,Other
349000,8400,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
229000,9600,HOUSE,HOUSE,AS_NEW,4,136.0,1,1.0,1.0,307.0,3.0,0.0,0.0,Renaix,East Flanders
399000,1760,APARTMENT,APARTMENT,JUST_RENOVATED,3,141.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Roosdaal,Flemish Brabant
349000,1470,HOUSE,HOUSE,TO_BE_DONE_UP,4,242.0,0,1.0,0.0,370.0,3.0,0.0,0.0,Genappe,Walloon Brabant
179000,4500,HOUSE,HOUSE,GOOD,3,99.0,0,1.0,0.0,250.0,3.0,0.0,0.0,Huy,Liège
270000,8400,APARTMENT,APARTMENT,TO_RENOVATE,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
645000,1000,APARTMENT,PENTHOUSE,JUST_RENOVATED,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
445000,2018,APARTMENT,DUPLEX,GOOD,3,269.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
425000,1050,APARTMENT,DUPLEX,GOOD,2,71.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
349000,2800,HOUSE,HOUSE,TO_RENOVATE,4,128.0,0,1.0,1.0,324.0,2.0,0.0,0.0,Mechelen,Antwerp
349000,9300,HOUSE,HOUSE,GOOD,2,108.0,0,1.0,1.0,0.0,3.0,0.0,0.0,Aalst,East Flanders
